Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
200000000870841405,200000000870841404,200000000870817513,DRINKS,Liquor,Cordials,Godiva,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870841407,200000000870841406,200000000870817513,DRINKS,Liquor,Cordials,Drambuie,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870841409,200000000870841408,200000000870817513,DRINKS,Liquor,Cordials,Sambuca Romano,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870841411,200000000870841410,200000000870817513,DRINKS,Liquor,Cordials,Licor 43,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870841413,200000000870841412,200000000870817513,DRINKS,Liquor,Cordials,Crème De Menthe,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870841415,200000000870841414,200000000870817513,DRINKS,Liquor,Cordials,Grand Marnier,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870841418,200000000870841417,200000000870817513,DRINKS,Liquor,Cordials,Chambord,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000001535100347,200000001535100346,200000000870817513,DRINKS,Liquor,Cordials,Frangelico,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000004547660524,200000004547660523,200000000870817513,DRINKS,Liquor,Cordials,Apricot Brandy,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870817515,200000000870817514,200000000870814817,DRINKS,Liquor,Bourbon,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870843246,200000000870843245,200000000870817515,DRINKS,Liquor,Bourbon,Jack Daniels,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000001701925365,200000001701925364,200000000870817515,DRINKS,Liquor,Bourbon,Jack Honey,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000947065889,200000000947065888,200000000870817515,DRINKS,Liquor,Bourbon,Jim Beam,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870843248,200000000870843247,200000000870817515,DRINKS,Liquor,Bourbon,Knob Creek,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870843300,200000000870843249,200000000870817515,DRINKS,Liquor,Bourbon,Makers Mark,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870843302,200000000870843301,200000000870817515,DRINKS,Liquor,Bourbon,Hudson Whiskey,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000870843304,200000000870843303,200000000870817515,DRINKS,Liquor,Bourbon,Basil Hayden,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000947065891,200000000947065890,200000000870817515,DRINKS,Liquor,Bourbon,Woodford Reserve,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000947065893,200000000947065892,200000000870817515,DRINKS,Liquor,Bourbon,Wild Turkey,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
200000000947065895,200000000947065894,200000000870817515,DRINKS,Liquor,Bourbon,Crown Royal,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
